external_commit,external_file,external_line,external_address,external_symbol,explicit_size,base_pdata_size,candidate_kind,candidate_addresses,reciprocal_unique_candidate,candidate_registered,status,confidence,action
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,45711,0x8217A160,ProcessAndProcessAndProcess2157_8217A160,,0x00000050,branch-normalized,0x82171698;0x8217A660;0x8217A6B0;0x8228BBF0;0x822975A8;0x82312EF8;0x82313178;0x82318CA8;0x8231A748;0x8231A9A8;0x8231BE28;0x8231C098;0x82327018;0x82354310;0x82356A30;0x82363410;0x82371380;0x82377E10;0x82378020;0x823783B8;0x82388DC0;0x82389610;0x8238B420;0x823A44D0;0x823B39E8;0x823D9848;0x823E0098;0x823E0410;0x823F22E0;0x82402D80;0x82409CA0;0x8240E710;0x8241BF70;0x82435110;0x82445D68;0x824498E0;0x8244D5A0;0x82450790;0x82453E48;0x82468D70;0x824833F0;0x82493030;0x824A9050;0x824B53A8;0x824BDE90;0x824D5938;0x824F8E18;0x82546F80;0x8254C1F8;0x8255AF18;0x82562378;0x82562B88;0x82562F50;0x8257A088;0x8257C4B0;0x8257C988;0x82580470;0x8258D5A8;0x825969B0;0x825AD518;0x825B3918;0x825B3A18;0x825B4118;0x825DC920;0x8260F2B0;0x826300E0;0x82630670;0x82637370;0x8265D590;0x8265E598;0x826703E0;0x82676348;0x82678098;0x8267A7F8;0x8267B790;0x8267BB38;0x8267C040;0x82686648;0x82688748;0x82688B90;0x826956E0;0x826A8AF0;0x826ADCA0;0x826C5968;0x826D12B8;0x826D2A70;0x826D5DF8;0x826D8B40;0x826DE658;0x826E3810;0x826E3DF8;0x826E4CB8;0x826E5A78;0x826E7010;0x826E7CB8;0x826E7D08;0x826E9410;0x826E9A58;0x826E9E90;0x826EA258;0x826EA4D8;0x826F0B58;0x826F0E58;0x826F90D8;0x826FF570;0x826FF898;0x826FFA50;0x8270A818;0x8270AB70;0x8270AD30;0x82757950;0x82760808;0x82760D48;0x82761A50;0x82761D88;0x82761F30;0x827622C0;0x82762420;0x82783DD8;0x827C6100;0x827C7D20;0x827D7088;0x827F0808;0x827F83D8;0x82808590;0x828202F8;0x82824AE8;0x82826480;0x8283FAA0;0x82842BB0;0x82846A48;0x8284D5A0;0x82857410;0x8285A398;0x82866810;0x8286B880;0x828751F8;0x82882920;0x828B53C0;0x828BB538;0x828C88E0;0x828C9110;0x829047E0;0x8290F080;0x82924730;0x82941C78;0x829433A8;0x82956900;0x82971710;0x829898E8;0x8299EFD0;0x8299F848;0x829A5618;0x829B8FE0;0x829BA108;0x829BADD0;0x829C0EF0;0x829C1A50;0x829D7BE0;0x829E3088;0x829EE3D0;0x829F17A0;0x829FDCB0;0x82A03C40;0x82A04AA0;0x82A04AF0;0x82A04B40;0x82A04B90;0x82A04FA0;0x82A0A4B0;0x82A0A510;0x82A0A560;0x82A0D7A0;0x82A0E508;0x82A0F378;0x82A0F3C8;0x82A0F418;0x82A15EF0;0x82A15F40;0x82A16070;0x82A16220;0x82A17358;0x82A17608;0x82A18818;0x82A197E0;0x82A198A0;0x82A19D30;0x82A1A588;0x82A20070;0x82A22BB8;0x82A23180;0x82A3F048;0x82A3F558;0x82A41630;0x82A44C08;0x82A48990;0x82A48B40;0x82A4A138;0x82A4A6F8;0x82A4B1C8;0x82A505B8;0x82A50610;0x82A53DA0;0x82A5AD38;0x82A602E8;0x82A609A0;0x82A617A8;0x82A64770;0x82A654C8;0x82A65690;0x82A67018;0x82A677C0;0x82A6CFC8;0x82A70228;0x82A707A0;0x82A70EE8;0x82A71CB8;0x82A74238;0x82A75438;0x82A76E58;0x82A79080;0x82A79450;0x82A79770;0x82A79BA8;0x82A800D0;0x82A816A8;0x82A821A0;0x82A83C88;0x82A8D688;0x82A8E8C0;0x82A8FAD8;0x82AA27C0;0x82AA7BB0;0x82AAEB28;0x82AAF140;0x82AB0C00;0x82AB45C0;0x82B1AE78;0x82B1C0B8;0x82B1D3D8;0x82B1E498;0x82B21040;0x82B29000;0x82B29C40;0x82B2F5D8;0x82B36DA0;0x82B39810;0x82B3B980;0x82B405B0;0x82B45328;0x82B48360;0x82B48DD0;0x82B4AAB8;0x82B4DB88;0x82B4E550;0x82B50258;0x82B540E0;0x82B54D28;0x82B556C0;0x82B56760;0x82B5AA28;0x82B5B710;0x82B5BEF0;0x82B607B8;0x82B70780;0x82B77CB0;0x82B7F5F8;0x82B8B230;0x82B8D280;0x82B8DF50;0x82B961D0;0x82BAFD90;0x82BB2CC8;0x82BB3558;0x82BB3648;0x82BB41B8;0x82BB4A78;0x82BB4E98;0x82BB7878;0x82BBA278;0x82BC2E68;0x82BC3178;0x82BC7488;0x82BC7610;0x82BC9A18;0x82BCA1A0;0x82BCA6B0;0x82BCAF80;0x82BEB118;0x82BEB5E8;0x82BFF418;0x82C08AF0;0x82C09320;0x82C0A498;0x82C0E260;0x82C0FE80;0x82C15220;0x82C15270;0x82C152C0;0x82C158C8;0x82C15D60;0x82C15EB0;0x82C15FA8;0x82C1A708;0x82C1AFB8;0x82C1B0B8;0x82C1C0E0;0x82C1C130;0x82C1CC38;0x82C1CD00;0x82C1CD50;0x82C1CFD0;0x82C1DF38;0x82C22320;0x82C24CB8;0x82C25138;0x82C25AF8;0x82C26250;0x82C27430;0x82C28848;0x82C28938;0x82C29CF0;0x82C29E98;0x82C29F70;0x82C2A678;0x82C2AB58;0x82C2AC50;0x82C2B7B0;0x82C2B888;0x82C2CF50;0x82C2D4A0;0x82C2E5E8;0x82C2E6C0;0x82C2F740;0x82C2F818;0x82C2FF60;0x82C30CC0;0x82C30F18;0x82C30FF0;0x82C332E0;0x82C333B8;0x82C34FE8;0x82C35278;0x82C35350;0x82C35F80;0x82C36808;0x82C36D70;0x82C38428;0x82C38500;0x82C385D8;0x82C38FD0;0x82C390C0;0x82C39C68;0x82C39D40;0x82C3B260;0x82C3BAD8;0x82C3BBC8;0x82C3C990;0x82C3CA68;0x82C3F3E8;0x82C40298;0x82C40850;0x82C41310;0x82C429A0;0x82C438D8;0x82C439B0;0x82C45848;0x82C469A0;0x82C473F8;0x82C48100;0x82C486D0;0x82C49090;0x82C493F0;0x82C49E20;0x82C4A188;0x82C4AA60;0x82C4C238;0x82C50F40;0x82C51060;0x82C55198;0x82C56EB8;0x82C57880;0x82C5AB30;0x82C5ACD8;0x82C5B980;0x82C5C010;0x82C5FEF8;0x82C611D0;0x82C62098;0x82C649D8;0x82C64A28;0x82C6A728;0x82C6C418;0x82C6D938;0x82C6ED10;0x82C6EF70;0x82C72FD8;0x82C733D8;0x82C75690;0x82C75780;0x82C75890;0x82C75AB8;0x82C75B80;0x82C76528;0x82C79368;0x82C83358;0x82C85238;0x82C871C0;0x82C888E8;0x82C8BB50;0x82C8E188;0x82E52200,,0x82171698;0x8217A660;0x8217A6B0;0x8228BBF0;0x822975A8;0x82312EF8;0x82313178;0x82318CA8;0x8231A748;0x8231A9A8;0x8231BE28;0x8231C098;0x82327018;0x82354310;0x82356A30;0x82363410;0x82371380;0x82377E10;0x82378020;0x823783B8;0x82388DC0;0x82389610;0x8238B420;0x823A44D0;0x823B39E8;0x823D9848;0x823E0098;0x823E0410;0x823F22E0;0x82402D80;0x82409CA0;0x8240E710;0x8241BF70;0x82435110;0x82445D68;0x824498E0;0x8244D5A0;0x82450790;0x82453E48;0x82468D70;0x824833F0;0x82493030;0x824A9050;0x824B53A8;0x824BDE90;0x824D5938;0x824F8E18;0x82546F80;0x8254C1F8;0x8255AF18;0x82562378;0x82562B88;0x82562F50;0x8257A088;0x8257C4B0;0x8257C988;0x82580470;0x8258D5A8;0x825969B0;0x825AD518;0x825B3918;0x825B3A18;0x825B4118;0x825DC920;0x8260F2B0;0x826300E0;0x82630670;0x82637370;0x8265D590;0x8265E598;0x826703E0;0x82676348;0x82678098;0x8267A7F8;0x8267B790;0x8267BB38;0x8267C040;0x82686648;0x82688748;0x82688B90;0x826956E0;0x826A8AF0;0x826ADCA0;0x826C5968;0x826D12B8;0x826D2A70;0x826D5DF8;0x826D8B40;0x826DE658;0x826E3810;0x826E3DF8;0x826E4CB8;0x826E5A78;0x826E7010;0x826E7CB8;0x826E7D08;0x826E9410;0x826E9A58;0x826E9E90;0x826EA258;0x826EA4D8;0x826F0B58;0x826F0E58;0x826F90D8;0x826FF570;0x826FF898;0x826FFA50;0x8270A818;0x8270AB70;0x8270AD30;0x82757950;0x82760808;0x82760D48;0x82761A50;0x82761D88;0x82761F30;0x827622C0;0x82762420;0x82783DD8;0x827C6100;0x827C7D20;0x827D7088;0x827F0808;0x827F83D8;0x82808590;0x828202F8;0x82824AE8;0x82826480;0x8283FAA0;0x82842BB0;0x82846A48;0x8284D5A0;0x82857410;0x8285A398;0x82866810;0x8286B880;0x828751F8;0x82882920;0x828B53C0;0x828BB538;0x828C88E0;0x828C9110;0x829047E0;0x8290F080;0x82924730;0x82941C78;0x829433A8;0x82956900;0x82971710;0x829898E8;0x8299EFD0;0x8299F848;0x829A5618;0x829B8FE0;0x829BA108;0x829BADD0;0x829C0EF0;0x829C1A50;0x829D7BE0;0x829E3088;0x829EE3D0;0x829F17A0;0x829FDCB0;0x82A03C40;0x82A04AA0;0x82A04AF0;0x82A04B40;0x82A04B90;0x82A04FA0;0x82A0A4B0;0x82A0A510;0x82A0A560;0x82A0D7A0;0x82A0E508;0x82A0F378;0x82A0F3C8;0x82A0F418;0x82A15EF0;0x82A15F40;0x82A16070;0x82A16220;0x82A17358;0x82A17608;0x82A18818;0x82A197E0;0x82A198A0;0x82A19D30;0x82A1A588;0x82A20070;0x82A22BB8;0x82A23180;0x82A3F048;0x82A3F558;0x82A41630;0x82A44C08;0x82A48990;0x82A48B40;0x82A4A138;0x82A4A6F8;0x82A4B1C8;0x82A505B8;0x82A50610;0x82A53DA0;0x82A5AD38;0x82A602E8;0x82A609A0;0x82A617A8;0x82A64770;0x82A654C8;0x82A65690;0x82A67018;0x82A677C0;0x82A6CFC8;0x82A70228;0x82A707A0;0x82A70EE8;0x82A71CB8;0x82A74238;0x82A75438;0x82A76E58;0x82A79080;0x82A79450;0x82A79770;0x82A79BA8;0x82A800D0;0x82A816A8;0x82A821A0;0x82A83C88;0x82A8D688;0x82A8E8C0;0x82A8FAD8;0x82AA27C0;0x82AA7BB0;0x82AAEB28;0x82AAF140;0x82AB0C00;0x82AB45C0;0x82B1AE78;0x82B1C0B8;0x82B1D3D8;0x82B1E498;0x82B21040;0x82B29000;0x82B29C40;0x82B2F5D8;0x82B36DA0;0x82B39810;0x82B3B980;0x82B405B0;0x82B45328;0x82B48360;0x82B48DD0;0x82B4AAB8;0x82B4DB88;0x82B4E550;0x82B50258;0x82B540E0;0x82B54D28;0x82B556C0;0x82B56760;0x82B5AA28;0x82B5B710;0x82B5BEF0;0x82B607B8;0x82B70780;0x82B77CB0;0x82B7F5F8;0x82B8B230;0x82B8D280;0x82B8DF50;0x82B961D0;0x82BAFD90;0x82BB2CC8;0x82BB3558;0x82BB3648;0x82BB41B8;0x82BB4A78;0x82BB4E98;0x82BB7878;0x82BBA278;0x82BC2E68;0x82BC3178;0x82BC7488;0x82BC7610;0x82BC9A18;0x82BCA1A0;0x82BCA6B0;0x82BCAF80;0x82BEB118;0x82BEB5E8;0x82BFF418;0x82C08AF0;0x82C09320;0x82C0A498;0x82C0E260;0x82C0FE80;0x82C15220;0x82C15270;0x82C152C0;0x82C158C8;0x82C15D60;0x82C15EB0;0x82C15FA8;0x82C1A708;0x82C1AFB8;0x82C1B0B8;0x82C1C0E0;0x82C1C130;0x82C1CC38;0x82C1CD00;0x82C1CD50;0x82C1CFD0;0x82C1DF38;0x82C22320;0x82C24CB8;0x82C25138;0x82C25AF8;0x82C26250;0x82C27430;0x82C28848;0x82C28938;0x82C29CF0;0x82C29E98;0x82C29F70;0x82C2A678;0x82C2AB58;0x82C2AC50;0x82C2B7B0;0x82C2B888;0x82C2CF50;0x82C2D4A0;0x82C2E5E8;0x82C2E6C0;0x82C2F740;0x82C2F818;0x82C2FF60;0x82C30CC0;0x82C30F18;0x82C30FF0;0x82C332E0;0x82C333B8;0x82C34FE8;0x82C35278;0x82C35350;0x82C35F80;0x82C36808;0x82C36D70;0x82C38428;0x82C38500;0x82C385D8;0x82C38FD0;0x82C390C0;0x82C39C68;0x82C39D40;0x82C3B260;0x82C3BAD8;0x82C3BBC8;0x82C3C990;0x82C3CA68;0x82C3F3E8;0x82C40298;0x82C40850;0x82C41310;0x82C429A0;0x82C438D8;0x82C439B0;0x82C45848;0x82C469A0;0x82C473F8;0x82C48100;0x82C486D0;0x82C49090;0x82C493F0;0x82C49E20;0x82C4A188;0x82C4AA60;0x82C4C238;0x82C50F40;0x82C51060;0x82C55198;0x82C56EB8;0x82C57880;0x82C5AB30;0x82C5ACD8;0x82C5B980;0x82C5C010;0x82C5FEF8;0x82C611D0;0x82C62098;0x82C649D8;0x82C64A28;0x82C6A728;0x82C6C418;0x82C6D938;0x82C6ED10;0x82C6EF70;0x82C72FD8;0x82C733D8;0x82C75690;0x82C75780;0x82C75890;0x82C75AB8;0x82C75B80;0x82C76528;0x82C79368;0x82C83358;0x82C85238;0x82C871C0;0x82C888E8;0x82C8BB50;0x82C8E188;0x82E52200,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,7366,0x8217A400,ProcessElementAccess_8217A400,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,4798,0x8217A488,AllocateChecked2_8217A488,,0x00000070,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,4816,0x8217A4F8,AllocateResized_8217A4F8,,0x000000E4,branch-normalized,0x8217AA48,0x8217AA48,0x8217AA48,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,1071,0x8217A5E0,ProcessValue_FlagNonZero_8217A5E0,,0x000000E0,branch-normalized,0x8217AB30,0x8217AB30,0x8217AB30,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,9009,0x8217A6C0,ProcessElementAccess2_8217A6C0,,0x00000134,branch-normalized,0x8217AC10,0x8217AC10,0x8217AC10,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,7391,0x8217A7F8,ValidateElementAccess_8217A7F8,,0x0000005C,branch-normalized,0x8217AD48,0x8217AD48,0x8217AD48,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,7322,0x8217A858,ProcessRangeGrow_8217A858,,0x0000011C,branch-normalized,0x8217ADA8,0x8217ADA8,0x8217ADA8,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,12771,0x8217A978,Trampoline_8217A978,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,2089,0x8217A980,ToLower_Ascii_8217A980,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,7421,0x8217A9A8,ProcessVcallLoop_8217A9A8,,0x00000074,branch-normalized,0x8217AEF8,0x8217AEF8,0x8217AEF8,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,10951,0x8217AA20,ProcessElementAccess3_8217AA20,,0x0000010C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,7074,0x8217AB30,StrLenUTF16_8217AB30,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,16888,0x8217AB58,ConstructString_8217AB58,,0x00000084,raw-exact,0x8217B0A8,0x8217B0A8,0x8217B0A8,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47059,0x8217AD80,ProcessAndProcessAndProcess2482_8217AD80,,0x000000C8,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,44139,0x8217AE48,ProcessAndProcessAndProcess1764_8217AE48,,0x0000008C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42763,0x8217BCC8,ProcessAndProcessAndProcess1420_8217BCC8,,0x00000074,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42767,0x8217BD40,ProcessAndProcessAndProcess1421_8217BD40,,0x00000074,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42771,0x8217BDB8,ProcessAndProcessAndProcess1422_8217BDB8,,0x00000074,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42775,0x8217BE30,ProcessAndProcessAndProcess1423_8217BE30,,0x00000074,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42779,0x8217BEA8,ProcessAndProcessAndProcess1424_8217BEA8,,0x00000074,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42783,0x8217BF20,ProcessAndProcessAndProcess1425_8217BF20,,0x00000074,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42787,0x8217BF98,ProcessAndProcessAndProcess1426_8217BF98,,0x00000130,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42791,0x8217C0C8,ProcessAndProcessAndProcess1427_8217C0C8,,0x00000130,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42795,0x8217C1F8,ProcessAndProcessAndProcess1428_8217C1F8,,0x00000130,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42799,0x8217C328,ProcessAndProcessAndProcess1429_8217C328,,0x00000130,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42803,0x8217C458,ProcessAndProcessAndProcess1430_8217C458,,0x00000130,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42807,0x8217C588,ProcessAndProcessAndProcess1431_8217C588,,0x00000130,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42811,0x8217C6B8,ProcessAndProcessAndProcess1432_8217C6B8,,0x00000150,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42815,0x8217C870,ProcessAndProcessAndProcess1433_8217C870,,0x00000064,branch-normalized,0x8217CE78;0x821FF2C8;0x8254A728;0x827A0E18;0x82AB7510,,0x8217CE78;0x821FF2C8;0x8254A728;0x827A0E18;0x82AB7510,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42819,0x8217C8D8,ProcessAndProcessAndProcess1434_8217C8D8,,0x00000310,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,30331,0x8217CBE8,ProcessAndClampGrow_8217CBE8,,0x000000D8,branch-normalized,0x8217D1F0,0x8217D1F0,0x8217D1F0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42823,0x8217CF78,ProcessAndProcessAndProcess1435_8217CF78,,0x000000D8,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,41947,0x8217DAD8,ProcessAndProcessAndProcess1216_8217DAD8,,0x00000238,branch-normalized,0x8217E1F0;0x828722F0,,0x8217E1F0;0x828722F0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,30199,0x8217DD10,Allocate_Thunk_8217DD10,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,43183,0x8217DD18,ProcessAndProcessAndProcess1525_8217DD18,,0x000004F4,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,40835,0x8217E3F8,ProcessAndProcessAndProcess938_8217E3F8,,0x0000007C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42827,0x8217ECD8,ProcessAndProcessAndProcess1436_8217ECD8,,0x00000154,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36745,0x8217F248,ProcessAndAccessAndProcess6_8217F248,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,163,0x8217F250,SwitchDispatch_8217F250,0x000000F0,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,44363,0x8217F708,ProcessAndProcessAndProcess1820_8217F708,,0x0000026C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,44367,0x8217F978,ProcessAndProcessAndProcess1821_8217F978,,0x00000140,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42427,0x8217FAB8,ProcessAndProcessAndProcess1336_8217FAB8,,0x00000250,branch-normalized,0x821801C8,0x821801C8,0x821801C8,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42647,0x8217FD08,ProcessAndProcessAndProcess1391_8217FD08,,0x0000007C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38927,0x8217FD88,GetByteAtOffset8_8217FD88,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42687,0x82180AB0,ProcessAndProcessAndProcess1401_82180AB0,,0x00000078,branch-normalized,0x821811A8,0x821811A8,0x821811A8,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42831,0x82180BA0,ProcessAndProcessAndProcess1437_82180BA0,,0x00000290,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42735,0x82181270,ProcessAndProcessAndProcess1413_82181270,,0x00000340,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42739,0x821815B0,ProcessAndProcessAndProcess1414_821815B0,,0x00000274,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42407,0x82181828,ProcessAndProcessAndProcess1331_82181828,,0x000000BC,branch-normalized,0x82181DE0,0x82181DE0,0x82181DE0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42835,0x821823F8,ProcessAndProcessAndProcess1438_821823F8,,0x00000168,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,42839,0x82182560,ProcessAndProcessAndProcess1439_82182560,,0x00000058,branch-normalized,0x82182B18,0x82182B18,0x82182B18,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,40563,0x821825B8,ProcessAndProcessAndProcess870_821825B8,,0x00000178,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
